0.498987854	0.134038801	2
0.44197031	0.334509112	2
0.87854251	0.31510876	2
0.43488529	0.164609053	2
0.925775978	0.305114638	2
0.395748988	0.340975897	2
0.821187584	0.068195179	2
0.407894737	0.411934156	2
0.942645074	0.409994121	2
0.976383266	0.537330982	2
1	0.557319224	2
0.844804318	0.206349206	2
0.949392713	0.384656085	2
0.689608637	0.048206937	2
0.898785425	0.37095826	2
0.399460189	0.3888301	2
0.519905533	0.215167549	2
0.373819163	0.412345679	2
0.562415655	0.125220459	2
0.568151147	0.031746032	2
0.363360324	0.482422105	2
0.672739541	0.017636684	2
0.996626181	0.495414462	2
0.400134953	0.33744856	2
0.932523617	0.373309818	2
0.713225371	0.065255732	2
0.62145749	0.051734274	2
0.780701754	0.132275132	2
0.376180837	0.543209877	2
0.723346829	0.146972369	2
0.499662618	0.107583774	2
0.983130904	0.414050558	2
0.439946019	0.161669606	2
0.529014845	0.0893592	2
0.530026991	0.196942975	2
0.444669366	0.219282775	2
0.607624831	0.115814227	2
0.784075574	0.137566138	2
0.598178138	0.074661964	2
0.804318489	0.109347443	2
0.487516869	0.141093474	2
0.456815115	0.149323927	2
0.925775978	0.470605526	2
0.559041835	0.0335097	2
0.71659919	0.021164021	2
0.929149798	0.577895356	2
0.885290148	0.148148148	2
0.357118758	0.365667255	2
0.555330634	0.079365079	2
0.453103914	0.271604938	2
0.502024291	0.205761317	2
0.439608637	0.20223398	2
0.740215924	0.128159906	2
0.499662618	0.163433275	2
0.419703104	0.450793651	2
0.442307692	0.194003527	2
0.426450742	0.319811875	2
0.784075574	0.116402116	2
0.740215924	0.039976484	2
0.620782726	0.025867137	2
0.925775978	0.267489712	2
0.64439946	0.084068195	2
0.851551957	0.257495591	2
0.976383266	0.365667255	2
0.392375169	0.32627866	2
0.709851552	0.077013521	2
0.522604588	0.077013521	2
0.973009447	0.399412111	2
0.760458839	0.138154027	2
0.487516869	0.236919459	2
0.642375169	0.082304527	2
0.962887989	0.570840682	2
0.790823212	0.077013521	2
0.942645074	0.549088771	2
0.834682861	0.106995885	2
0.979757085	0.468077601	2
0.956140351	0.360964139	2
0.773954116	0.165784832	2
0.63900135	0.076425632	2
0.885290148	0.248089359	2
0.898785425	0.288653733	2
0.865047233	0.16813639	2
0.644736842	0	2
0.552294197	0.099941211	2
0.660593792	0.08994709	2
0.331160594	0.583186361	2
0.576923077	0.042915932	2
0.402496626	0.395590829	2
0.621794872	0.142269253	2
0.580634278	0.102292769	2
0.804318489	0.134038801	2
0.542510121	0.051146384	2
0.475033738	0.241622575	2
0.973009447	0.482010582	2
0.484480432	0.167548501	2
0.881916329	0.182833627	2
